video_url,comment_id,author,comment_time,likes,comment
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgxwLX0vHtNnraN8NNN4AaABAg,@nikmatulkhasanah1876,1 天前 (diedit),0,"Siapa sih yang sebenarnya menjadi musuh negara? Jangan2 maling teriakan maling, astaghfirullooh... semoga Alloh SWT melindungi dan membukakan jalan bagi beliau2 yang mempunyai niat baik dan keberanian untuk menyuarakan derita rakyat, membela  memperjuangkan kepentingan rakyat, dan memberikan kekuatan kepada kami rakyat kecil untuk bersatu menuntut keadilan, aamin Alloohumma aamiin"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgyDGYNFZD6qr8hLlcZ4AaABAg,@AfukLiuPrimata,1 天前,0,Kasihan nadiem
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugxq2U9oE3jiOHUUFyx4AaABAg,@wedyamaradjo8497,1 天前,0,Utk nambah wawasan melengkapi tema ini bisa juga bisa tonron akbar faisal unsensor dengan Hinca Panjaitan kejahatan White Collar
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugx_8mr8zFiNwsHxMZl4AaABAg,@jonieffendi97,1 天前,0,Orang cerdas akan hancur di negri kita
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgznIUrB8I9rrUebO994AaABAg,@saifulhaq8146,1 天前,0,MANA YANG BILANG KEJAR KORUPTOR SAMAPAI ANTARTIKA...... HANYA OMON2 KAH???
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzmjIeqIEsuLl3b2XV4AaABAg,@ninasurbakti3956,1 天前,0,"manusia indonesia dari jaman nenek moyang ga mengenal istilah integritas. Sebagi perbandingan, orang inggris sebagai pemilik kata ini, mulai memakai kata integritas (integrity) sejak tahun 1450. Sedangkan manusia indonesia baru mulai diperkenalkan dengan kata integritas di tahun 2000an. Pemahaman orang indonesia hanya sampai pada 'budi pekerti'. Sedangkan integritas lebih kepada konsistensi setiap pribadi terhadap ajaran budi pekerti itu. Jadi yah..gitu deh."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgwtPdQF1YpjGCNYitt4AaABAg,@UmiLatifah-d4f,1 天前,0,"Beneran g habis pikir dg 4 hakim yg vonis bersalah.
Sedari awal sy g setuju Nadim gabung ke jokowi....dan sekarang terbukti
Udah bener2 di gojek pak Nadim...
Seremnya penegakan hukum di Indonesia"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugx16ah92KKKNxYofgp4AaABAg,@retnodewo1354,1 天前,0,Orang baik dibuat susah..hanya alam yang akan membalas kejahatan itu seturut kehendak dan waktu-NYA🙏
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzbPSzTJpbVltW4KfJ4AaABAg,@dewijuhrie,1 天前,0,"Jaksa aja anaknya pas covid pake media online
Coba suruh kumpul2 dg anak lain di sekolah, biar ketularan covid, pasti juga marah2 takut anaknya ketularan covid"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgysQgjZqnzIaAJ00_l4AaABAg,@sphsaberro1407,1 天前,2,"Borok akut penuh nanah pada bidang pendidikan di negara ini. 

Nadiem satu2nya yang membuat penghematan besar dan menguntungkan  negara, serta menutup celah korupsi. Tetapi dianggap sangat bersalah. Logika hakim2 Indonesia sudah invalid total."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgwQc-QQJNSKVW5UeKd4AaABAg.AYh6indgI8zAYhFMWRNWEz,@bintangnasutionnn,1 天前,1,"kalo itu tanyakan ke orang yang melemahkan KPK, coba baca kasus novel baswedan ka"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugym8xcsw14XWWqPYXN4AaABAg,@BsantT15,1 天前,0,Ada yang bikin kelas fiktif.
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugyz44-ToeJyb5NLAsd4AaABAg,@enjangmh9797,1 天前,4,"Mulai besok semua pengusaha akan merampingkan usaha nya setelah itu mereka akan menutup usaha mereka dan pindah ke luar negeri, itu yang di katakan oleh para penguasa yang respect sama pak nadiem."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugy39Fd-RBspYPi9Dvl4AaABAg,@English_by_Mr.Herman,1 天前,0,"Chromebook sangat bergantung pada koneksi internet, sementara banyak wilayah sekolah tidak punya jaringan yang konsisten.

Kesiapan guru dan pengguna rendah. Guru dan sekolah belum terbiasa dengan sistem dan alur kerja Chromebook.

mungkin itu kerugian pengadaan yang sepertinya siasia ???"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzGt-ASmkVTeJ8t1o14AaABAg,@enjangmh9797,1 天前,0,"Keputusan yang salah memenjarakan pak nadim, seluruh pengusaha respect sama beliau bahkan pengusaha luar negeri pun begitu. Kalau pemerintah menyakiti pak nadim maka pemerintah juga menyakiti seluruh pengusaha dalam negeri dan juga luar negeri."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugx_abdUvhmuGcuEHCx4AaABAg,@Prisca-d1y,1 天前,0,Tokoh2 Muhammadiah yg. Tdk dika Nadiem
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgxPWj-ysUMbrF_lrEN4AaABAg,@dennywidya,1 天前,0,SAAT NYA BUKA DIPLOMATIK DG ISRAEL BIAR GA TOLOL SELAMAMYA
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgwMZxg5sBGTNGkjed54AaABAg,@enjangmh9797,1 天前,0,Semua kebutuhan akan merangkak naik di mulai dari Juli ini. Masyarakat akan di buat makin menderita.
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzDq79SPhGEIt0o7ah4AaABAg,@svonkarmo433,1 天前,0,"Ini jelas2 pembelaan terhadap Nadiem -- silahkan saja, tapi jangan kebanyakan WOW!  Bagi saya ada faktor pembodohan:     THE DUMBING DOWN POLICY dan penghancuran merit system asli Indonesia.  Ada tangan2 jahat jangka panjang untuk Indonesia agar anak2 kita jadi bodoh seperti anak2 AS.  Mereka yang memuja Harvart, Yali, Princetong  -- sengaja saya eja salah untuk bikin mata2 komputer mereka kaco😆."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzgsijORajj8ik-pH54AaABAg,@enjangmh9797,1 天前,0,Dalam enam bulan kedepan akan ada lebih dari 30 perusahaan yang menutup pabrik nya dan pindah ke luar negeri. Akan tembus 1juta orang yang di phk
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgySh-ClI5fOtHhUpgJ4AaABAg,@enjangmh9797,1 天前,0,"Siap siap di PHK karena beberapa pengusaha akan menutup usaha nya, karena masalah nadim ini. Mereka protes dengan cara menutup usaha nya sementara. Beberapa akan keluar perlahan walaupun gak ada masalah di perusahaan tersebut."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgwYR4KYcI3yr5zC4gB4AaABAg,@jeanneverochannel,1 天前,1,Negara dan hukum negeri ini sudah rusak apalagi pemerintahannya dan sistimnya
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzVHKARzS24jbacqft4AaABAg,@lediy_yyy,1 天前,0,"Reset dunia lewat covid, jadi ketahuan deh dari sini para korupturnya keluar kyak cacing kremi.. Nadiem sudah diputuskan 10 tahun penjara, waaa seneng deh tuh koruptor bisa bebas ampe era Wowo lewat"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzunMvXfKKLUaa6dmp4AaABAg,@ArisVodkab-f1p,1 天前,0,"Kalo Nadiem & Ibam dipenjara karena kasus korupsi Chromebook
Berarti Prabowo & Dadan dipenjara karena kasus korupsi MBG😊"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugz-FAadTlKEqa7XwAZ4AaABAg,@remilewar3603,1 天前,2,Semua Persoalan ini bisa Selesai Kalau Seorang Presiden bisa Menegakkan Keadilan dan Kebenaran
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgyQpIy52V4vXi3PK1t4AaABAg,@suprijadisurjaatmadja1863,1 天前,0,"Memang ini negara gendheng, dan bejat moralnya. Beribu-ribu pejabat dan wakil rakyatnya juga edan semua...... sudah tidak takut dosa. 
Rakyat ini kan cuma tumbal .... teriak2 ini untuk rakyat tapi semua itu didisain untuk nilep duit....."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugz9nWn8ie8oMV1tAHh4AaABAg,@AndhikaPratamandaUly,1 天前,0,spertinya saya tau orang yang training produknya microsoft.
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgysvevMbU3aEa-DSrp4AaABAg,@MadePermadi-b8q,1 天前,0,"Salam,apa yang disampaikan para ahli ,pakar,guru besar dan bapak pembawa acara itu benar,kalau orang paham menata negara,itu tidak salah,karenaemakai konsep,jangka pendek,menengah dan panjang,disini dasar untuk melihatnya,saya udah berulangkali komen ,yang mempersalahkan pak Nadim,SDM nya rendah semua,,tidak paham  cara penegaan hukum yang benar,"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgyEebtUrLU_CL-Ldbp4AaABAg,@edisuharko1927,1 天前,4,Pengalaman ngurus mengganti Huruf Y jadi I di Nama KTP harus dipingpong sampai 2minggu dari kantor kota madya ke kantor cabang dengan alasan komputer macet.
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgwaRTkrYb9VrG9nzO54AaABAg,@pandjibayu5869,1 天前 (diedit),0,"2013 saya pernah bekerja di lembaga pendidikan keuangan, gaji saya sampe td dibayar Krn mengancam kepentingan statusquo!! Krn saya membangun sebuah sistem berbasis digitalisasi dan transparansi!! 
emang separah itu dunia pendidikan kita!!
#digitalisasi vs korupsi!!
#salam integritas!!"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugxj0Ed3IXK5KStkUO94AaABAg,@tribaskoro,1 天前,0,"Saya beli Chromebook di eranya Nadiem, cuma 800ribu. Notebook itu speknya rendah sekali. Kalau harga acuannya 4 juta, pasti udah disuap tuh pembuat harga acuan. Kasus chromebook ini korupsi yang luar biasa parah. Pelakunya serakah sekali!"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugz9nWn8ie8oMV1tAHh4AaABAg.AYgp-BFmUGTAYgp2ntzFw9,@AndhikaPratamandaUly,1 天前,0,sekarang saja saya sudah hampir tidak pernah menggunakan aplikasi microsoft office kecuali microsoft windows.
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugxj0Ed3IXK5KStkUO94AaABAg.AYgkSgPNWFFAYhMCj6LUNR,@satyapras7667,1 天前,0,chromebook yang di jual di indonesia kabanyakan barang cuci gudang atau rekondisi atau cuci gudang dari barang rekondisi. spek nya juga rendah.
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgyvzkIzqcSSiPcYiPt4AaABAg,@wayuangga,1 天前,0,"Menyesal pilih Prabowo, mkin parah hukum d konoha ini..."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgwT2dJf_jcvfI9Oe4t4AaABAg,@likeklip,1 天前,0,"Waktu Narsum bilang bhw kebijakan PIP, ujian sekolah, pengadaan utk pendidikan sangat rentan di korupsi, dan digitalisasi pendidikan & transparansi akan membuat sempit celah korupsi 
Baru ngeh ttg maksud kebijakan yg d bwt p Nadiem,, klo ternyata bnyk Periuk yg sdh beliau ganggu,,
Makanya beliau ditumbalkan..
Astagfirullah, kapan bisa jd Indonesia maju klo begini"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgxGHun2Y2DzAzML5tt4AaABAg,@HeruWidiantoro-b4q,1 天前,4,"Indonesia bangsa paling tdk menghargai guru, tp ngakunya paling berbudaya.😢"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugwh_KOeMV-Q5jMtZAN4AaABAg,@panduhidayat9912,1 天前,0,"Mas Nadiem menganut Data-Driven. 

Buat yang gatau, Data-Driven itu pendekatan, aktivitas, atau proses pengambilan keputusan yang landasan utamanya adalah analisis data riil dan fakta. Sudah umum menjadi tools di berbagai lini perusahaan dan lembaga.

Gojek berkembang sampai saat ini pasti memanfaatkan data. Promo2 di gojek, penilaian driver, review customer, yang pasti digunakan untuk pengembangan super apps nya gojek.

Ini Mas Nadiem masuk ingin mengambil insight dari situasi pendidikan di Indonesia lewat digitalisasi. 

Bayangin kalo dunia Pendidikan tidak memanfaatkan data, dan masih ngandelin perilaku2 kolot/konvensional yakin mau maju nih negara? Masih ngandelin data yang bisa dimanipulasi oknum guru dan penyelenggara pendidikan? hilih hilih."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgwVNMbb9xxgcpQgga94AaABAg,@antoniussutomo4630,1 天前,0,"Salah satu solusi nya pecat/pensiunkan 50%-60% ASN pejabat di kementerian pendidikan, juga Diknas di daerah2 yang sudah puluhan tahun menjabat, mereka inilah sarang2 pelaku korupsi. Menteri walaupun berkuasa, tapi masa jabatannya terbatas, akan tetap kalah dengan mereka. Pecat/pensiunkan mereka semua, lalu ganti dengan anak2 muda yg visioner, bersih, dan bersemangat tinggi."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugww7MMS__2I4nKVfTl4AaABAg,@andirijal9033,1 天前,0,"Kan anda selalu bilang meritokrasi, apakah Nadim itu waktu diajak jadi menteri pendidikan oleh Mulyono dia berpikir gak ini bukan bidang saya, saya ini dulu kuliahnya Jurusan Bisnis sy ini pengusaha gojek, masa iya sy mau mengurus masalah pendidikan, kenapa mau juga waktu diajak sama Mulyono."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugwui68q74Z57omvhOF4AaABAg,@bachryichiko4078,1 天前,0,"Bagaimana guru mau membela pak nadiem ? 

Guru yang diangkat P3K pada jaman pak Nadiem sekarang seakan² dikasih pisau di leher jika bersuara , bisa diputus kontrak kerja. 

Bukan cuma karir sebagai guru yang hancur, persepsi negatif dari masyarakat juga langsung mencekik mental apalagi yang tinggal di daerah pedesaan. 

Guru penggerak aja bisa disingkirkan apalagi yang sekedar ""guru kelas""."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgxiXdEMJYILaE4rJah4AaABAg,@ficarrachmaa20,1 天前,1,"Ya Allah, yang tau Indonesia pasti putus asa...."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgxUgGXVOU7atZ45u-d4AaABAg,@wisnusubarkah2932,1 天前,0,Klo dikupas tuntas banyak yg masuk penjara atas nama digitalisasi dulu istilahnya modernisasi...
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzC0KI0YxtReGruka94AaABAg,@bangnurad9172,1 天前,0,"Dalamnya laut bisa diukur, dalamnya hati siapa yg tahu,,,,?"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgwOhoVZtnSLBTT6WyR4AaABAg,@CherchiIskandar-rz7ri,1 天前,0,"Pak nadim melawan arah , beliau sendirian seperti cicak lawan buaya, satu saat kekeliruan ini pasti disadari dan jadi sejarah , pembaharuan yg tidak tepat karena terjadi pada masa yg belum siap ........"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgxZdwSvey4Zs34sRTd4AaABAg,@wisnusubarkah2932,1 天前,0,"Klo digitalisasi Kemendikbud berhasil, cirinya pada awalnya manusianya dipandu mesin(app.soft.) bukan mesinnya dipandu/dikendalikan manusianya kemudian berujung kerugian negara... Di sini Nadiem gagal dan memunculkan kesimpulan dia itu investor bukan creator dlm hal gojek... Negara, rakyat berharap besar krn dia pernah sukses di gojek."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgyF8mTpCknrV5Jg11N4AaABAg,@bangnurad9172,1 天前,0,"Tapi jujur sebagai orang tua murid saya pusing sewaktu mentrinya Nadiem saat penerimaan siswa baru di SMA, ada jalur pintu, jendela, lubang angin dan jebol atap, belum dengan kurikulumnya yg gonta ganti terlepas dengan perkara korupsinya,,,,😢"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgyMVWRK4xLI7Sidorl4AaABAg,@Lll-r3w6i,1 天前,0,Semoga guru bersatu mohon presiden untuk menolong dan bebaskan Nadiem.
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgwfRcxchOgzHfpm7ZR4AaABAg,@musadad1518,1 天前,0,Diatas nya geributin proyek di bawah nagis nagis minta gajih yang pantas kenapa dunia pendidikan metrinya bukan dari PGRI atau dari guru malah dari pengusaha Ama dosen kan lucu. Yah gini kalo kerjaan bukan orang propesional bakal ancur Ama sifat diri nya
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgxSPvgYKXJYEljAQTp4AaABAg,@neomaze_264,1 天前,0,Kukira pak nadiem korupsi eh ga
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgwDwVeZtPLqWtyPIBt4AaABAg,@kakerwin2792,1 天前,0,Ngerinya dunia pendidikan kita......
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugz9CEix8Yz-2_wHSE14AaABAg,@Optimus77Prime,1 天前,2,Memang pemerintah Indonesia adalah antek2 malaysia dan arab saudi yg membutuhkan banyak TKI sebagai pembantu untuk diperbudak dan disiksa. Jadi pemerintah akan membuat sistem pendidikan yg membodohi rakyat Indonesia agar tetap malas dan miskin. Selain inflasi dibuat tinggi agar orang Indonesia tetap terlilit hutang.
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugxk9vke4BVzPz5bGxF4AaABAg,@dw_castcar9207,1 天前,0,Intinya di Persidangan terbukti dan di putuskan Pak Nadiem bersalah. Narasumber menyampaikan asumsi atau pendapat itu menurutku
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugy4A_-C_cKhqNgfumV4AaABAg,@TeyraDwayn,1 天前,0,"Guru-guru Indonesia bakalan jadi binatang digital tidak lama lagi. Anak-anak akan tidak butuh mereka; internet, keluarga, dan AI akan jadi sekolah yang lebih nyata. Dan guru-guru akhirnya masuk kategori purba."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgxGHun2Y2DzAzML5tt4AaABAg.AYgfzBtIORvAYiaisYI9fM,@muhammadrifai-od2rg,15 jam yang lalu,1,Valid pak😢
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugww7MMS__2I4nKVfTl4AaABAg.AYge2AC8CUwAYgg067NO64,@BTC-n3y,1 天前,0,"Meritokrasi adalah sistem atau prinsip di mana kedudukan, peluang, atau ganjaran diberikan berdasarkan merit (kebolehan, usaha, pencapaian, dan prestasi), Pencapaian dan prestasinya apa? MEMBANGUN SISTEM dan ini yang sangat dibutuhkan pada DIGITALISASI PENDIDIKAN"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgyF8mTpCknrV5Jg11N4AaABAg.AYgafP5Dwf8AYhLJjNU2rb,@satyapras7667,1 天前,0,kepala anda pusing karena kapasitasnya kecil
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgwNUHRty6XoDT-kUIx4AaABAg,@Yuki_floptropica,1 天前,0,"Orang selalu garis besarnya soal korupsi. 
Tuch pengusaha pengusaha yg bermain import eksport yang selalu berusaha nyogok sana sini, entertaint orang orang birokrat dr masa ke masa, mau dr pengusaha cerek sampai sebutan oligarki. Jangan birokratnya aja yg di senter."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgxNNmAOiOL2hXzbTy94AaABAg,@NiaKoerniasari,1 天前,12,"Indonesia perlu orang kritis & pintar untuk membenahi negara yg makin carut marut , terima kasih mbak Ina jgn lelah tuk meluruskan narasi yg benar tetap semangatttt"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzKDgQThhVwEEYgpht4AaABAg,@TeyraDwayn,1 天前,86,"Ibu Ina dan Rory ngobrolnya bisa kalem ya. Aku yang nonton geregetan banget, emosi meluap, tapi hopeless gitu. Mau nangis."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugy6qAQjVk9m8Dt8Emh4AaABAg,@heribertasuhartiyah9659,1 天前,38,"Semoga muncul pembela Pak Nadim yg gak bersalah ,Semoga Istri dan ayah ibundanya diberi kekuatan dan doa 2nya dikabulkan Tuhan Amin"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzwO-lucsYnHGOWmFZ4AaABAg,@Jiwamuda94,1 天前,6,Kalo Roy Suryo dan tifa yg sampah seperti itu aja diampuni presiden 😢 kalo Nadiem gak diberi pengampunan Prabowo sungguh gila sih pemerintah saat ini 😅
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgyLBUtoj1jJEXGs7-F4AaABAg,@chben526,1 天前,0,"aku sih ga peduli kasus chromebook.... tapi y=yang akun tahu Nadiem Makarim adalah MENTERI KEHANCURAN GENERASI BANGSA..... MENTERI KEHANCURAN MORAL DAN ADAB GENERASI BANGSA... dia adalah oran paling BIADAB, paling BANGSAT YG TELAH SUKSES MENGHANCURKAN DUA GENERASI BANGSA INI
Keputusannya sebagai menteri yg menghapus sistem UN, sistem Merdeka, sistem zonasi dll...semua adalah karya BANGSAT NADIEM MAKARIM
Lihat saja........ sekarang guru2 sekolah negeri  sekarang seolah2 di0bawah kaki siswa"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgxkF5T3ZPY-drrqwyx4AaABAg,@rizkigozalikartakusumah3798,1 天前,1,POKOKNYA.. YANG JUJUR ANCUR.. DAH ITU AJAH.
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzqFWh91NQ9YuSzdyl4AaABAg,@share5tory,1 天前,0,"Koruptor, bukan di singkirkan, lihat cara pengadaan barang nya , harganya , hukum mati"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgyhTWhAe3PO8PXxtah4AaABAg,@Kirana-qn2tt,1 天前,0,"AKTORNYA & DALANGNYA & BOHIRNYA : JOKOWI / GIBRAN .
KEMUFAKATAN JAHAT PROPAGANDA / BUZZER 
DEMO MASEWA TERMUL , BAYARAN WAPRES GIBRAN ..."
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugy7KdJVKUCYu-RDEvF4AaABAg,@popyesailorman546,1 天前,1,Di indonesia masih baru mau kenal kenal white collar crime . Kami di malaysia udah pengalaman kasus begini . Jadi tau banget teknisnya .
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugx0Mq3VI72HOpbemqt4AaABAg,@ramonsalomo,1 天前,0,GAS SOROS+SINGAPURA+IMF +BILL GATES🤑🤑🤑 (SRI MULYANI KERJA DISANA SEKARANG) HAHAHA.....BANYAK BANGET DULU YANG BELA NADIEM (koruptor dapat dana dari soros tinggal main narasi salahkan pemerintah)🤑🤑🤑
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgxOsUPVGqfvV1xq4Rx4AaABAg,@vonrudinho506,1 天前,0,"yappss sepakat.. kalo di daerah ku, salah saru dinas paling korup yaaa DIKBUD, bahkan bukan rahasia lagi, semua orang sudah tau  😂😂😂"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgwVa3iXB3FD1MBUPDt4AaABAg,@gimbalone5930,1 天前,1,Ndiem tumbal
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugzi9kZBW3_3GaAepl94AaABAg,@radeneldestchannel005,1 天前,2,"Di akhir podcast mba ina kembali optimis dengan dunia pendidikan dengan melibatkan yang di ATAS .


❤❤❤"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgxIb1HyoVvYp_4Ddn54AaABAg,@dwiretnani2010,1 天前,0,Konteksnya yg dibicarakan  apakah sesuai dg yang dipermasalahkan ?
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugyx_lobWfxZS7rLOid4AaABAg,@Elhaqiem31,1 天前,1,"Google Chrome, Drive, Android, Gemini, Photos, menguasai dunia, eh Indonesia malah pilih Microsoft"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgwrMD7I_LDLMLvIpm54AaABAg,@pinkysmelser5819,1 天前,3,"Sudah keterlaluan pemerintah Indonesia, 
Saya kawal kasus pak nadim,semoga alloh melindungi nya,
Balik aja ke US pak nadim,di US lebih aman dan bisa berkembang,"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugw3_qFocYX3Alj0zJ54AaABAg,@StartingFive-l6x,1 天前,0,Benerrr bangeeettt... sering banget dr dulu denger pengadaan2 depdikbud (nama jaman dulu) yg ga masuk akal
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugxmt-S54BkOVe0IQXR4AaABAg,@StartingFive-l6x,1 天前,1,Gila sih emang ini Negara...
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgwQ_zSMgefPcaZ1Vtp4AaABAg,@hartonocitrasetiawan9726,1 天前,0,podcast dan narasumber ora mutu
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzKDgQThhVwEEYgpht4AaABAg.AYgUqHnP9BLAYhdyfDaxS0,@yusufbakhtiar_its2978,23 jam yang lalu,1,"sama kak, hopeless bgt... udah gabisa ngapa-ngapain lagi"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzKDgQThhVwEEYgpht4AaABAg.AYgUqHnP9BLAYhqrjt2y53,@pritapuspasari1998,22 jam yang lalu,1,Aku nonton sambil nangis
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzKDgQThhVwEEYgpht4AaABAg.AYgUqHnP9BLAYiBIF2Olaq,@MuhammadAzkaRamadhan,18 jam yang lalu,1,Mereka berdua sudah bagus regulasi emosinya. Jadi tersampaikan semua dengan baik
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzKDgQThhVwEEYgpht4AaABAg.AYgUqHnP9BLAYi95cjjfrp,@susi0111,19 jam yang lalu,0,Geregetan karna uang rakyat Indonesia di korupsi .
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzKDgQThhVwEEYgpht4AaABAg.AYgUqHnP9BLAYiCJYyN7bB,@diantyaz,18 jam yang lalu,0,Sp skr sy ga sanggup liat sidang kmrn. Liat hasil aja lgs lemes bgt.
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzKDgQThhVwEEYgpht4AaABAg.AYgUqHnP9BLAYk4-jYCj50,@RHPutri,1 jam yang lalu,0,​ @diantyaz Sama. Terlalu muak dg kondisinya tapi ga bisa berbuat apa2😢
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzKDgQThhVwEEYgpht4AaABAg.AYgUqHnP9BLAYia-utHvNX,@azacrome,15 jam yang lalu,0,"kira kira parfum apa aja ya yang aromanya langka, cocok buat siang malem, nggak ada unsur vanila nya, harum dan nggak ada unsur pahit juga, yang harganya dibawah 500rb"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzKDgQThhVwEEYgpht4AaABAg.AYgUqHnP9BLAYibBx9rcBv,@FiBisunshine,14 jam yang lalu,0,"iya lagi kak, berasa hopeless"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzKDgQThhVwEEYgpht4AaABAg.AYgUqHnP9BLAYiiaFzvHuS,@arisp.property,13 jam yang lalu,0,Benerrrr samaaaa GREGETAN LUAR BIASA 😢😢😢
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugy6qAQjVk9m8Dt8Emh4AaABAg.AYgUl1ASfVHAYiSxrO00ea,@Yangmaha32,16 jam yang lalu (diedit),3,"Mana bisa.. udh terbukti bersalah kok.
 Nih narasumber kan cuma ngomong dri asumsi dia, jgn cuma liat dri satu Sisi aja. Klo dri sisi sebelah kan dia terbukti bersalah, mereka punya asumsi beda juga"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,UgzwO-lucsYnHGOWmFZ4AaABAg.AYgURyz26NnAYhb3tRYjFv,@nanamardiana-l5b,1 天前,0,"nadiem itu mark up chroom book, harga nya dari 3jt di jual jd 6jt"
https://www.youtube.com/watch?v=NS8IOq1ybs4$0,Ugy7KdJVKUCYu-RDEvF4AaABAg.AYgQTGIg4EZAYgViosbniH,@SD-to1gx,1 天前,1,"mohon elaborasi, secara singkat dan padat beserta solusinya agar jadi bahan pelajaran dan pencerahan bagi kami warga Indonesia🙏"
